x,y,z
14.89,54.52,5.86
14.84,54.56,5.81
14.79,54.52,5.82
14.75,54.55,5.79
14.71,54.52,5.79
14.67,54.56,5.75
14.62,54.54,5.74
14.59,54.56,5.71
13.99,54.59,5.48
13.94,54.58,5.47
13.9,54.61,5.44
13.85,54.59,5.43
13.82,54.61,5.4
13.78,54.59,5.4
13.73,54.62,5.37
13.69,54.61,5.37
13.64,54.63,5.34
13.6,54.61,5.33
13.56,54.65,5.28
13.51,54.64,5.28
13.48,54.67,5.23
12.88,54.75,5.01
12.84,54.74,5
12.81,54.77,4.98
12.76,54.76,4.97
12.71,54.77,4.96
12.67,54.76,4.95
12.62,54.78,4.93
12.57,54.78,4.91
12.55,54.8,4.88
12.5,54.78,4.88
12.46,54.81,4.86
12.4,54.8,4.86
11.82,54.91,4.61
11.77,54.92,4.59
11.73,54.92,4.57
11.68,54.93,4.56
11.63,54.93,4.55
11.6,54.95,4.53
11.56,54.95,4.51
11.52,54.95,4.49
11.46,54.95,4.47
11.42,54.96,4.46
11.37,54.96,4.45
11.34,54.97,4.43
11.3,54.97,4.4
10.68,55.03,4.15
10.64,55.01,4.14
10.6,55.02,4.1
10.56,55.02,4.09
10.52,55.03,4.07
10.47,55.01,4.06
10.43,55.03,4.03
10.38,55.01,4.04
10.34,55.02,4.01
10.29,55.01,4.01
10.25,55.01,3.98
10.21,55.01,3.97
10.16,55.01,3.95
9.55,54.99,3.7
9.51,54.97,3.69
9.47,54.99,3.65
9.42,54.96,3.66
9.37,54.98,3.62
9.33,54.97,3.62
9.29,54.97,3.6
9.24,54.94,3.6
9.19,54.96,3.57
9.14,54.94,3.57
9.1,54.95,3.54
9.06,54.94,3.54
9.01,54.95,3.5
8.4,54.93,3.25
8.36,54.9,3.25
8.31,54.92,3.21
8.26,54.9,3.22
8.22,54.92,3.18
8.17,54.89,3.18
8.13,54.91,3.15
8.09,54.89,3.14
8.05,54.91,3.11
8,54.88,3.12
7.96,54.9,3.09
7.92,54.88,3.09
7.87,54.9,3.05
7.82,54.88,3.05
7.22,54.89,2.83
7.18,54.92,2.78
7.14,54.91,2.78
7.08,54.93,2.74
7.04,54.92,2.73
7,54.95,2.7
6.96,54.92,2.7
6.92,54.96,2.66
6.87,54.93,2.67
6.82,54.95,2.64
6.78,54.94,2.64
6.74,54.96,2.6
6.7,54.95,2.6
5.13,55.02,2.12
6.03,55.06,2.33
6,55.04,2.33
5.96,55.07,2.29
5.91,55.06,2.28
5.86,55.09,2.25
5.81,55.08,2.24
5.78,55.1,2.22
5.75,55.1,2.2
5.7,55.11,2.17
5.65,55.1,2.17
5.59,55.12,2.15
5.56,55.11,2.14
5.53,55.12,2.12
4.91,55.21,1.83
4.87,55.21,1.81
4.82,55.22,1.79
4.78,55.21,1.78
4.75,55.22,1.76
4.7,55.22,1.74
4.65,55.23,1.72
4.61,55.22,1.7
4.57,55.23,1.68
4.53,55.23,1.66
4.48,55.23,1.64
4.43,55.23,1.62
4.38,55.23,1.61
4.35,55.24,1.59
3.73,55.23,1.35
3.68,55.23,1.33
3.63,55.23,1.31
3.58,55.21,1.3
3.55,55.22,1.28
3.51,55.22,1.26
3.47,55.22,1.23
3.41,55.21,1.23
3.36,55.2,1.21
3.32,55.2,1.2
3.28,55.21,1.17
3.24,55.19,1.16
3.2,55.2,1.13
13.38,27.34,62.6
2.48,55.11,0.91
2.45,55.1,0.89
2.4,55.1,0.86
2.35,55.08,0.86
2.3,55.09,0.83
2.25,55.06,0.84
2.23,55.07,0.81
2.18,55.06,0.8
2.12,55.07,0.77
2.08,55.04,0.77
2.04,55.06,0.74
1.99,55.04,0.73
1.96,55.04,0.71
1.92,55.02,0.71
1.28,54.96,0.49
1.24,54.98,0.47
1.21,54.96,0.46
1.16,54.98,0.42
1.12,54.96,0.42
1.07,54.98,0.38
1.02,54.97,0.38
0.98,54.98,0.35
0.94,54.96,0.34
0.9,54.97,0.31
0.86,54.96,0.31
0.81,54.98,0.27
0.75,54.96,0.28
0.71,54.97,0.24
0.1,54.98,0
0.05,54.98,0.01
0.01,55,0.04
0.04,54.99,0.05
0.08,55.01,0.08
0.12,54.99,0.08
0.17,55.01,0.11
0.22,55.01,0.12
0.27,55.02,0.14
0.32,55.01,0.15
0.34,55.02,0.18
0.39,55,0.18
0.43,55.02,0.21
0.5,55.01,0.21
0.53,55.03,0.25
1.15,55.09,0.52
1.2,55.09,0.55
1.24,55.1,0.56
1.29,55.1,0.58
1.32,55.11,0.61
1.37,55.11,0.63
1.41,55.12,0.65
1.46,55.12,0.67
1.51,55.13,0.69
1.55,55.13,0.71
1.59,55.12,0.71
1.64,55.13,0.74
1.68,55.14,0.76
1.73,55.14,0.78
1.78,55.15,0.8
1.82,55.15,0.82
1.86,55.15,0.84
2.49,55.16,1.07
2.54,55.16,1.09
2.58,55.15,1.1
2.63,55.16,1.13
2.65,55.16,1.15
2.7,55.16,1.17
2.76,55.15,1.17
2.8,55.15,1.2
2.84,55.14,1.2
2.89,55.14,1.22
2.94,55.13,1.23
2.98,55.14,1.26
3.03,55.13,1.27
3.07,55.13,1.29
3.11,55.13,1.31
3.15,55.12,1.33
3.78,55.07,1.57
3.84,55.05,1.57
3.88,55.05,1.6
3.92,55.04,1.6
3.96,55.05,1.63
4.01,55.02,1.62
4.04,55.03,1.66
4.09,55.01,1.65
4.13,55.01,1.68
4.18,55,1.68
4.22,55,1.71
4.26,54.98,1.71
4.31,55,1.75
4.35,54.97,1.75
4.41,54.98,1.78
4.45,54.97,1.78
5.07,54.87,2.01
5.11,54.89,2.06
5.16,54.87,2.05
5.21,54.88,2.09
5.25,54.85,2.09
5.29,54.87,2.12
5.33,54.85,2.11
5.38,54.86,2.14
5.43,54.84,2.14
5.47,54.85,2.18
5.5,54.83,2.18
5.55,54.85,2.21
5.61,54.83,2.22
5.66,54.84,2.24
5.69,54.82,2.24
5.73,54.83,2.28
6.35,54.8,2.53
6.41,54.79,2.53
6.45,54.8,2.56
6.49,54.79,2.57
6.54,54.8,2.6
6.58,54.79,2.61
6.63,54.81,2.64
6.67,54.79,2.65
6.71,54.8,2.67
6.76,54.78,2.67
6.8,54.8,2.7
6.85,54.78,2.71
6.9,54.8,2.74
6.94,54.8,2.75
6.98,54.81,2.78
7.02,54.8,2.79
7.07,54.81,2.81
7.7,54.85,3.1
7.74,54.84,3.11
7.79,54.85,3.15
7.83,54.84,3.16
7.88,54.85,3.18
7.93,54.85,3.19
7.97,54.86,3.22
8.03,54.86,3.24
8.06,54.86,3.26
8.11,54.86,3.29
8.16,54.87,3.31
8.2,54.86,3.33
8.23,54.86,3.35
8.28,54.87,3.37
8.34,54.87,3.39
8.38,54.87,3.41
8.99,54.86,3.67
9.05,54.86,3.69
9.1,54.86,3.7
9.16,54.86,3.72
9.21,54.86,3.74
9.23,54.85,3.76
9.27,54.85,3.8
9.32,54.85,3.81
9.38,54.85,3.83
9.42,54.84,3.83
9.46,54.85,3.86
9.5,54.84,3.88
9.55,54.84,3.9
9.58,54.83,3.9
9.64,54.83,3.93
9.69,54.82,3.93
10.3,54.74,4.17
10.34,54.74,4.2
10.39,54.72,4.2
10.44,54.73,4.23
10.48,54.72,4.23
10.53,54.72,4.26
10.57,54.7,4.26
10.62,54.71,4.3
10.65,54.68,4.3
10.71,54.69,4.33
10.75,54.67,4.33
10.8,54.68,4.36
10.84,54.66,4.36
10.88,54.66,4.39
10.92,54.64,4.4
11.54,54.53,4.61
11.59,54.54,4.64
11.63,54.52,4.64
11.68,54.53,4.67
11.72,54.52,4.67
11.78,54.52,4.71
11.81,54.51,4.72
11.85,54.51,4.75
11.88,54.49,4.75
11.95,54.5,4.79
12,54.48,4.79
12.04,54.49,4.82
12.07,54.47,4.81
12.11,54.47,4.85
12.16,54.45,4.85
12.78,54.4,5.08
12.83,54.4,5.12
12.88,54.38,5.11
12.93,54.39,5.13
12.98,54.38,5.13
13.03,54.39,5.16
13.06,54.37,5.16
13.1,54.38,5.2
13.15,54.36,5.21
13.21,54.38,5.24
13.24,54.36,5.25
13.29,54.38,5.28
13.32,54.36,5.28
13.37,54.37,5.31
13.9,54.31,5.46
14.06,54.35,5.6
14.11,54.36,5.62
14.15,54.35,5.63
14.2,54.36,5.66
14.25,54.35,5.67
14.29,54.36,5.71
14.34,54.35,5.71
14.38,54.35,5.75
14.42,54.34,5.75
14.47,54.36,5.79
14.51,54.35,5.8
14.57,54.37,5.84
14.6,54.35,5.85
14.65,54.36,5.88
15.29,54.35,6.18
15.33,54.34,6.2
15.39,54.34,6.21
15.44,54.34,6.24
15.48,54.34,6.26
15.52,54.33,6.28
15.56,54.34,6.3
15.61,54.32,6.31
15.66,54.34,6.34
15.71,54.33,6.37
15.75,54.33,6.39
15.8,54.32,6.41
15.84,54.33,6.43
15.9,54.33,6.46
15.94,54.32,6.47
16.56,54.23,6.71
16.62,54.23,6.73
16.65,54.22,6.74
16.69,54.22,6.77
16.73,54.21,6.78
16.78,54.2,6.8
16.83,54.19,6.82
16.88,54.2,6.83
16.91,54.18,6.85
16.97,54.18,6.87
17.01,54.16,6.87
17.05,54.16,6.9
17.09,54.16,6.92
17.13,54.15,6.95
17.18,54.14,6.96
17.8,54.02,7.18
17.85,54.02,7.22
17.88,53.99,7.21
17.93,54,7.24
17.97,53.99,7.24
18.02,53.99,7.27
18.07,53.97,7.27
18.11,53.97,7.3
18.15,53.96,7.3
18.2,53.96,7.34
18.24,53.94,7.35
18.29,53.94,7.38
18.32,53.92,7.38
18.37,53.93,7.4
18.42,53.91,7.4
19.03,53.81,7.62
19.08,53.81,7.65
19.12,53.8,7.65
19.16,53.81,7.69
19.21,53.79,7.69
19.26,53.79,7.72
19.3,53.77,7.71
19.35,53.78,7.75
19.38,53.76,7.75
19.43,53.77,7.79
19.48,53.75,7.79
19.53,53.75,7.82
19.56,53.74,7.83
19.61,53.75,7.86
19.65,53.73,7.86
20.29,53.69,8.11
20.34,53.7,8.13
20.38,53.68,8.15
20.43,53.69,8.17
20.47,53.68,8.17
20.52,53.68,8.2
20.56,53.67,8.21
20.61,53.67,8.23
20.65,53.67,8.25
20.71,53.68,8.28
20.75,53.67,8.29
20.8,53.67,8.31
20.83,53.66,8.33
20.89,53.67,8.35
159.1,43.5,8.81
21.57,53.62,8.66
21.62,53.62,8.68
21.67,53.61,8.7
21.71,53.62,8.72
21.75,53.61,8.75
21.8,53.6,8.77
21.85,53.6,8.79
21.9,53.6,8.81
21.94,53.6,8.84
21.99,53.59,8.86
22.04,53.59,8.88
22.08,53.59,8.9
22.13,53.58,8.92
22.18,53.58,8.93
22.81,53.5,9.19
22.86,53.5,9.22
22.89,53.49,9.24
22.94,53.48,9.26
22.98,53.47,9.27
23.04,53.47,9.3
23.09,53.46,9.3
23.14,53.45,9.33
23.16,53.44,9.34
23.21,53.44,9.37
23.25,53.42,9.39
23.3,53.43,9.42
23.35,53.41,9.42
23.4,53.42,9.46
23.44,53.4,9.46
24.06,53.28,9.67
24.11,53.27,9.7
24.14,53.26,9.7
24.19,53.25,9.74
24.22,53.24,9.73
24.27,53.24,9.76
24.32,53.21,9.76
24.37,53.22,9.79
24.41,53.2,9.79
24.45,53.19,9.82
24.49,53.18,9.82
24.54,53.19,9.87
24.59,53.16,9.86
24.64,53.16,9.9
24.67,53.14,9.9
25.27,53.02,10.09
25.33,53.02,10.11
25.37,53.01,10.11
25.41,53.01,10.13
25.45,52.99,10.12
25.5,52.99,10.15
25.54,52.97,10.15
25.59,52.97,10.18
25.62,52.95,10.17
25.67,52.96,10.22
25.71,52.94,10.22
25.76,52.94,10.26
25.8,52.93,10.26
7.83,48.15,21.51
26.57,52.84,10.53
26.61,52.82,10.54
26.66,52.83,10.57
26.7,52.81,10.58
26.74,52.81,10.61
26.79,52.8,10.6
26.84,52.8,10.63
26.88,52.79,10.64
26.93,52.8,10.67
26.97,52.78,10.68
27.02,52.78,10.71
27.06,52.77,10.72
27.11,52.77,10.75
27.15,52.76,10.77
27.79,52.71,11.07
27.84,52.71,11.1
27.89,52.69,11.11
27.94,52.7,11.15
27.98,52.68,11.16
28.03,52.69,11.19
28.08,52.67,11.21
28.13,52.67,11.23
28.17,52.66,11.25
28.21,52.67,11.28
28.25,52.65,11.31
28.31,52.66,11.33
28.36,52.64,11.34
28.4,52.64,11.36
29.04,52.54,11.66
29.09,52.55,11.7
29.12,52.53,11.71
29.18,52.52,11.74
29.22,52.52,11.75
29.27,52.52,11.78
29.31,52.51,11.79
29.36,52.5,11.82
29.39,52.49,11.83
29.44,52.48,11.86
29.5,52.48,11.88
29.55,52.47,11.9
29.58,52.46,11.93
30.2,52.34,12.19
30.25,52.34,12.22
30.29,52.32,12.23
30.34,52.31,12.26
30.38,52.3,12.27
30.42,52.29,12.3
30.47,52.28,12.3
30.52,52.28,12.32
30.55,52.26,12.31
30.59,52.26,12.35
30.62,52.25,12.35
30.68,52.23,12.38
30.73,52.21,12.38
30.78,52.22,12.41
31.38,52.09,12.61
31.41,52.07,12.61
31.47,52.08,12.63
31.51,52.06,12.62
31.55,52.06,12.65
31.58,52.04,12.65
31.62,52.04,12.69
31.68,52.02,12.69
31.73,52.02,12.71
31.76,52,12.71
31.81,52.01,12.73
31.85,51.99,12.73
31.9,51.99,12.76
31.94,51.97,12.76
32.55,51.87,12.97
32.6,51.87,13.01
32.63,51.86,13.01
32.69,51.86,13.05
32.73,51.85,13.05
32.78,51.85,13.08
32.82,51.83,13.08
32.87,51.83,13.11
32.91,51.82,13.12
32.95,51.82,13.14
32.99,51.8,13.14
33.04,51.81,13.17
33.08,51.79,13.19
33.74,51.71,13.47
33.78,51.71,13.51
33.83,51.7,13.52
33.87,51.7,13.56
33.92,51.69,13.57
33.98,51.68,13.6
34.01,51.67,13.61
34.05,51.68,13.64
34.1,51.67,13.67
34.14,51.65,13.7
34.2,51.65,13.72
34.24,51.65,13.74
34.29,51.63,13.76
34.34,51.64,13.78
34.97,51.53,14.1
35.02,51.51,14.12
35.08,51.5,14.14
35.12,51.49,14.16
35.16,51.49,14.19
35.2,51.48,14.22
35.25,51.47,14.24
35.3,51.46,14.27
35.35,51.45,14.28
35.4,51.45,14.31
35.44,51.44,14.32
35.48,51.42,14.35
35.52,51.42,14.36
62.14,53.62,35.63
36.19,51.27,14.66
36.22,51.26,14.67
36.27,51.24,14.7
36.31,51.23,14.7
36.37,51.23,14.72
36.41,51.22,14.73
36.45,51.21,14.76
36.49,51.2,14.78
36.55,51.2,14.81
36.58,51.18,14.81
36.63,51.18,14.84
36.67,51.16,14.85
36.71,51.15,14.87
37.33,51.02,15.07
37.35,51.01,15.06
37.4,51,15.08
37.43,50.99,15.09
37.48,50.98,15.11
37.51,50.96,15.1
37.57,50.97,15.14
37.61,50.95,15.14
37.65,50.95,15.17
37.7,50.93,15.18
37.74,50.93,15.22
37.79,50.91,15.23
37.84,50.91,15.25
37.89,50.9,15.25
38.48,50.77,15.43
38.52,50.77,15.46
38.56,50.76,15.46
38.61,50.76,15.48
38.64,50.73,15.49
38.7,50.74,15.52
38.74,50.73,15.53
38.8,50.73,15.54
38.82,50.72,15.55
38.88,50.71,15.59
38.91,50.7,15.59
38.96,50.69,15.62
39,50.68,15.62
39.64,50.58,15.88
39.69,50.58,15.91
39.73,50.56,15.92
39.78,50.56,15.95
39.81,50.54,15.96
39.87,50.55,15.99
39.92,50.53,16
39.97,50.54,16.02
40.01,50.53,16.04
40.05,50.52,16.07
40.09,50.51,16.09
40.15,50.5,16.12
40.19,50.49,16.14
40.24,50.48,16.16
40.9,50.37,16.5
40.94,50.35,16.52
40.99,50.34,16.54
41.03,50.33,16.55
41.08,50.33,16.58
41.13,50.31,16.61
41.16,50.3,16.63
41.21,50.29,16.65
41.26,50.28,16.67
41.32,50.27,16.69
41.36,50.27,16.7
41.39,50.25,16.72
41.43,50.24,16.74
41.47,50.23,16.78
42.11,50.08,17.07
42.15,50.07,17.08
42.18,50.06,17.1
42.23,50.04,17.12
42.28,50.04,17.14
42.32,50.03,17.15
42.37,50.02,17.18
42.4,50,17.18
42.45,50,17.2
42.49,49.98,17.21
42.54,49.98,17.24
42.57,49.96,17.25
42.63,49.96,17.27
43.23,49.8,17.52
43.28,49.79,17.53
43.32,49.79,17.55
43.36,49.77,17.56
43.4,49.77,17.58
43.45,49.75,17.6
43.49,49.74,17.63
43.52,49.72,17.63
43.58,49.73,17.65
43.61,49.71,17.64
43.66,49.71,17.66
43.7,49.7,17.68
43.74,49.69,17.7
43.77,49.67,17.71
44.38,49.56,17.89
44.43,49.55,17.93
44.47,49.54,17.94
44.52,49.53,17.96
44.56,49.51,17.97
44.62,49.52,17.98
44.66,49.5,18
44.69,49.5,18.02
44.72,49.48,18.03
44.78,49.48,18.05
44.82,49.47,18.05
44.87,49.47,18.08
44.9,49.45,18.08
44.95,49.45,18.1
45.57,49.33,18.33
45.6,49.31,18.33
45.66,49.31,18.36
45.68,49.3,18.36
45.74,49.29,18.39
45.78,49.28,18.41
45.84,49.28,18.44
45.86,49.26,18.45
45.92,49.25,18.47
45.96,49.24,18.48
46.02,49.24,18.51
46.05,49.22,18.52
46.09,49.22,18.54
46.73,49.08,18.84
46.77,49.06,18.86
46.81,49.06,18.88
46.87,49.04,18.9
46.9,49.04,18.92
46.95,49.02,18.95
46.99,49.01,18.97
47.05,48.99,19.01
47.09,48.98,19.03
47.14,48.97,19.07
47.17,48.95,19.09
47.22,48.94,19.11
47.28,48.93,19.12
47.33,48.92,19.15
47.95,48.76,19.45
48.01,48.75,19.46
48.04,48.73,19.49
48.07,48.72,19.5
48.11,48.72,19.53
48.17,48.7,19.55
48.22,48.69,19.57
48.26,48.67,19.59
48.31,48.67,19.63
48.34,48.65,19.64
48.4,48.64,19.67
48.44,48.62,19.68
48.5,48.62,19.71
48.53,48.6,19.73
49.14,48.44,20
49.19,48.43,20.02
49.22,48.42,20.03
49.26,48.41,20.05
49.3,48.4,20.05
49.34,48.4,20.07
49.37,48.38,20.08
49.44,48.37,20.1
49.47,48.35,20.1
49.52,48.35,20.13
49.55,48.34,20.14
49.6,48.33,20.17
49.63,48.31,20.18
50.24,48.18,20.38
50.29,48.18,20.4
50.32,48.16,20.41
50.36,48.16,20.43
50.39,48.14,20.43
50.45,48.15,20.45
50.49,48.13,20.44
50.54,48.14,20.47
50.57,48.11,20.48
50.62,48.11,20.5
50.65,48.1,20.5
50.7,48.1,20.53
50.74,48.09,20.52
50.79,48.08,20.55
51.38,47.98,20.74
51.42,47.95,20.76
51.46,47.95,20.78
51.5,47.93,20.78
51.55,47.93,20.81
51.58,47.92,20.82
51.63,47.91,20.84
51.67,47.89,20.84
51.72,47.89,20.86
51.76,47.88,20.86
51.8,47.89,20.88
51.84,47.87,20.9
51.89,47.85,20.93
83.21,2.3,0.37
52.54,47.7,21.2
52.59,47.69,21.2
52.64,47.68,21.23
52.69,47.67,21.25
52.73,47.65,21.28
52.77,47.65,21.3
52.81,47.63,21.32
52.87,47.63,21.34
52.91,47.61,21.36
52.95,47.6,21.38
52.99,47.59,21.39
53.03,47.58,21.42
53.07,47.56,21.44
53.68,47.39,21.71
53.73,47.38,21.71
53.77,47.36,21.76
53.81,47.35,21.78
53.86,47.33,21.81
53.9,47.32,21.82
53.95,47.31,21.85
54,47.29,21.87
54.04,47.27,21.91
54.08,47.26,21.91
54.14,47.24,21.95
54.17,47.23,21.95
54.22,47.22,21.98
54.25,47.21,22
54.85,47.02,22.26
54.91,47.01,22.29
54.93,46.99,22.3
54.98,46.99,22.33
55.01,46.97,22.35
55.07,46.95,22.38
55.11,46.93,22.39
55.17,46.94,22.41
55.19,46.92,22.41
55.24,46.91,22.44
55.27,46.88,22.46
55.31,46.88,22.47
55.36,46.87,22.47
56.18,46.43,22.87
55.99,46.7,22.73
56.03,46.69,22.73
56.09,46.69,22.75
56.11,46.67,22.75
56.17,46.67,22.78
56.18,46.66,22.78
56.24,46.65,22.81
56.28,46.63,22.82
56.34,46.63,22.84
56.36,46.61,22.84
56.41,46.61,22.85
56.43,46.6,22.86
56.49,46.6,22.89
57.08,46.47,23.09
57.1,46.45,23.09
57.15,46.45,23.12
57.18,46.43,23.12
57.24,46.43,23.14
57.28,46.42,23.14
57.32,46.42,23.16
57.35,46.4,23.17
57.4,46.4,23.2
57.43,46.37,23.21
57.49,46.37,23.24
57.53,46.35,23.25
57.57,46.35,23.26
57.61,46.34,23.27
58.2,46.19,23.49
58.26,46.19,23.51
58.29,46.19,23.52
58.32,46.17,23.55
58.36,46.15,23.56
58.42,46.15,23.58
58.45,46.13,23.59
58.5,46.13,23.61
58.54,46.11,23.63
58.59,46.1,23.65
58.63,46.08,23.67
58.68,46.08,23.7
58.71,46.06,23.72
109.08,80.56,0.38
59.36,45.84,24.05
59.42,45.82,24.08
59.45,45.81,24.09
59.49,45.79,24.12
59.54,45.78,24.15
59.59,45.76,24.17
59.62,45.75,24.18
59.67,45.73,24.2
59.72,45.72,24.22
59.76,45.71,24.25
59.8,45.69,24.28
59.84,45.67,24.31
59.89,45.66,24.32
60.49,45.45,24.61
60.52,45.44,24.64
60.57,45.41,24.66
60.62,45.4,24.69
60.65,45.38,24.69
60.69,45.37,24.72
60.72,45.36,24.73
60.77,45.34,24.76
60.82,45.32,24.78
60.86,45.31,24.8
60.89,45.3,24.8
60.95,45.29,24.83
60.98,45.27,24.84
61.04,45.26,24.87
61.62,45.09,25.12
61.66,45.07,25.13
61.71,45.07,25.16
61.74,45.04,25.17
61.79,45.04,25.19
61.83,45.03,25.2
61.87,45.02,25.21
61.91,45,25.23
61.96,45,25.25
62,44.98,25.26
62.04,44.97,25.29
62.07,44.95,25.29
62.13,44.95,25.31
62.69,44.82,25.5
62.72,44.8,25.51
62.77,44.8,25.53
62.8,44.78,25.54
62.85,44.79,25.56
62.89,44.77,25.57
62.94,44.76,25.6
62.99,44.74,25.62
63.04,44.74,25.64
63.06,44.72,25.64
63.11,44.72,25.66
63.14,44.71,25.67
63.19,44.71,25.69
63.23,44.69,25.7
63.82,44.55,25.92
63.87,44.55,25.93
63.9,44.53,25.94
63.94,44.54,25.95
63.97,44.52,25.96
64.02,44.52,25.98
64.05,44.49,26
64.11,44.5,26.02
64.14,44.48,26.02
64.19,44.48,26.05
64.24,44.46,26.07
64.28,44.45,26.09
64.31,44.43,26.1
64.36,44.43,26.11
64.95,44.25,26.37
64.99,44.23,26.39
65.03,44.22,26.41
65.08,44.21,26.42
65.13,44.2,26.45
65.15,44.17,26.47
65.21,44.17,26.49
65.24,44.15,26.5
65.29,44.15,26.52
65.33,44.13,26.54
65.37,44.12,26.55
65.41,44.1,26.58
65.45,44.09,26.6
66.05,43.87,26.88
66.09,43.85,26.9
66.12,43.85,26.92
66.16,43.82,26.95
66.2,43.81,26.97
66.26,43.79,26.99
66.3,43.78,27
66.33,43.77,27.03
66.37,43.75,27.05
66.41,43.72,27.08
66.46,43.72,27.09
66.51,43.71,27.11
66.55,43.68,27.13
66.59,43.67,27.16
67.19,43.45,27.44
67.21,43.44,27.45
67.25,43.43,27.47
67.29,43.41,27.49
67.35,43.4,27.51
67.37,43.38,27.52
67.43,43.37,27.54
67.45,43.36,27.55
67.5,43.35,27.58
67.54,43.33,27.6
67.58,43.32,27.62
67.62,43.3,27.64
67.67,43.29,27.66
67.71,43.27,27.68
68.29,43.11,27.9
68.32,43.11,27.92
68.35,43.09,27.93
68.4,43.08,27.96
68.44,43.06,27.97
68.48,43.05,27.98
68.51,43.05,27.98
68.56,43.04,28
68.6,43.03,28.01
68.64,43.02,28.03
68.67,43.01,28.04
68.72,43.01,28.05
68.76,43,28.07
69.32,42.85,28.26
69.36,42.85,28.27
69.4,42.84,28.28
69.44,42.84,28.29
69.46,42.82,28.31
69.51,42.81,28.32
69.54,42.8,28.33
69.6,42.8,28.34
69.62,42.78,28.35
69.67,42.78,28.37
69.7,42.76,28.38
69.75,42.76,28.39
69.79,42.74,28.41
69.83,42.75,28.42
70.39,42.6,28.62
70.43,42.58,28.63
70.47,42.58,28.65
70.51,42.56,28.67
70.54,42.56,28.68
70.58,42.54,28.7
70.64,42.53,28.71
70.68,42.52,28.73
70.71,42.51,28.74
70.74,42.49,28.76
70.79,42.49,28.77
70.83,42.47,28.79
70.86,42.46,28.81
70.92,42.44,28.83
71.47,42.24,29.07
71.51,42.23,29.09
71.55,42.21,29.11
71.6,42.2,29.13
71.64,42.18,29.16
71.68,42.17,29.17
71.73,42.14,29.2
71.76,42.13,29.21
71.8,42.11,29.24
71.83,42.11,29.25
71.87,42.08,29.28
71.91,42.06,29.28
71.95,42.05,29.3
72.52,41.81,29.58
72.56,41.8,29.6
72.61,41.78,29.63
72.64,41.76,29.65
72.7,41.74,29.68
72.73,41.72,29.69
72.78,41.71,29.72
72.81,41.69,29.74
72.85,41.67,29.77
72.89,41.65,29.78
72.94,41.65,29.8
72.98,41.63,29.8
73.01,41.62,29.83
73.05,41.6,29.85
73.62,41.39,30.11
73.66,41.37,30.15
73.7,41.35,30.16
73.73,41.32,30.19
73.79,41.31,30.2
73.84,41.31,30.22
73.88,41.29,30.24
73.92,41.28,30.26
73.95,41.26,30.27
73.99,41.25,30.3
74.03,41.24,30.31
74.08,41.23,30.33
74.11,41.21,30.34
104.56,2.97,6.78
74.71,41.05,30.57
74.73,41.03,30.58
74.78,41.04,30.59
74.82,41.02,30.6
74.87,41,30.63
74.89,40.99,30.64
74.94,40.99,30.65
74.96,40.96,30.66
75.01,40.96,30.68
75.03,40.95,30.69
75.08,40.94,30.71
75.12,40.93,30.72
75.18,40.93,30.73
75.74,40.79,30.94
75.76,40.78,30.95
75.81,40.78,30.96
75.85,40.76,30.97
75.88,40.76,30.99
75.92,40.75,30.99
75.95,40.74,31
75.99,40.73,31.02
76.04,40.73,31.03
76.08,40.71,31.05
76.11,40.71,31.06
76.15,40.7,31.07
10.46,21.61,7.58
8.29,22.98,7.81
76.77,40.52,31.31
76.82,40.52,31.32
76.84,40.49,31.34
76.89,40.48,31.36
76.93,40.46,31.37
76.96,40.46,31.38
77,40.44,31.4
77.05,40.44,31.42
77.08,40.42,31.43
77.13,40.42,31.44
77.17,40.4,31.46
77.21,40.4,31.47
77.25,40.38,31.5
77.81,40.17,31.75
77.84,40.17,31.76
77.89,40.14,31.77
77.93,40.13,31.79
77.97,40.11,31.82
78.01,40.1,31.83
78.04,40.07,31.85
78.08,40.06,31.86
78.11,40.05,31.88
78.15,40.04,31.89
78.19,40.01,31.92
78.22,39.99,31.94
78.27,39.96,31.97
78.31,39.96,31.98
78.86,39.68,32.29
78.89,39.67,32.31
78.94,39.64,32.34
78.99,39.62,32.36
79.03,39.61,32.38
79.07,39.6,32.39
79.11,39.58,32.41
79.15,39.56,32.44
79.18,39.54,32.46
79.23,39.53,32.48
79.27,39.51,32.49
79.31,39.49,32.52
79.34,39.48,32.54
79.39,39.46,32.57
79.93,39.25,32.81
79.96,39.23,32.83
80,39.21,32.85
80.04,39.19,32.87
80.09,39.18,32.89
80.12,39.17,32.9
80.17,39.16,32.91
80.19,39.15,32.92
80.27,39.14,32.95
80.28,39.12,32.96
80.33,39.11,32.98
80.35,39.09,32.99
80.41,39.09,33.01
80.94,38.96,33.19
80.97,38.94,33.21
81.02,38.94,33.23
81.05,38.92,33.24
81.1,38.92,33.26
81.13,38.89,33.28
81.18,38.89,33.29
81.2,38.87,33.3
81.25,38.88,33.31
81.28,38.87,33.32
81.33,38.87,33.33
81.37,38.85,33.34
81.42,38.85,33.36
81.45,38.83,33.38
81.97,38.72,33.55
82,38.71,33.57
82.03,38.69,33.58
82.08,38.69,33.59
82.11,38.67,33.61
82.15,38.67,33.61
82.19,38.65,33.64
82.23,38.64,33.65
82.26,38.62,33.66
82.29,38.63,33.67
82.33,38.61,33.68
82.37,38.61,33.69
