x,y,z
150.98,17.5,44.78
151.04,17.36,44.66
151.04,17.37,44.66
151.05,17.34,44.65
151.05,17.35,44.64
151.06,17.33,44.64
151.05,17.34,44.63
151.06,17.32,44.63
151.06,17.32,44.62
151.07,17.29,44.6
151.07,17.3,44.59
151.07,17.28,44.58
151.14,17.18,44.55
151.15,17.18,44.56
151.16,17.16,44.55
151.16,17.16,44.54
151.16,17.15,44.53
151.16,17.16,44.54
151.17,17.14,44.54
151.17,17.14,44.53
151.18,17.12,44.52
151.18,17.13,44.52
151.19,17.11,44.52
151.25,17.04,44.5
151.24,17.05,44.5
151.26,17.03,44.49
151.25,17.04,44.49
151.26,17.02,44.5
151.26,17.03,44.52
151.27,17.02,44.51
151.27,17.02,44.52
151.28,17.01,44.52
151.28,17.02,44.52
151.29,17,44.52
151.34,16.96,44.55
151.34,16.97,44.55
151.35,16.96,44.56
151.35,16.97,44.57
151.36,16.95,44.58
151.36,16.97,44.58
151.37,16.95,44.59
151.37,16.96,44.6
151.38,16.94,44.6
151.37,16.96,44.61
151.39,16.94,44.61
151.43,16.94,44.66
151.43,16.94,44.66
151.43,16.93,44.67
151.43,16.94,44.68
151.44,16.94,44.7
151.44,16.95,44.71
151.45,16.95,44.71
151.45,16.96,44.73
151.46,16.95,44.74
151.45,16.96,44.75
151.46,16.95,44.76
151.49,16.99,44.87
151.49,16.99,44.88
151.5,16.99,44.88
151.5,17,44.89
151.51,17,44.9
151.5,17.01,44.92
151.51,17.01,44.93
151.51,17.02,44.94
151.51,17.02,44.94
151.51,17.03,44.95
151.51,17.02,44.96
151.54,17.09,45.1
151.53,17.11,45.11
151.54,17.11,45.13
151.54,17.13,45.15
151.55,17.12,45.16
151.54,17.14,45.16
151.55,17.13,45.17
151.55,17.15,45.19
151.56,17.15,45.21
151.55,17.16,45.22
151.56,17.16,45.23
151.58,17.25,45.39
151.57,17.26,45.39
151.58,17.26,45.4
151.57,17.28,45.42
151.58,17.27,45.42
151.57,17.29,45.43
151.58,17.3,45.44
151.58,17.31,45.46
151.58,17.3,45.47
151.58,17.31,45.47
151.58,17.32,45.48
151.59,17.42,45.62
151.59,17.43,45.63
151.58,17.44,45.63
151.58,17.44,45.63
151.58,17.45,45.64
151.57,17.47,45.65
151.58,17.47,45.66
151.58,17.48,45.67
151.59,17.47,45.68
151.57,17.49,45.67
151.58,17.49,45.69
151.59,17.6,45.85
151.59,17.61,45.85
151.59,17.61,45.86
151.58,17.63,45.86
151.59,17.64,45.88
151.58,17.65,45.89
151.58,17.64,45.88
151.58,17.66,45.88
151.58,17.66,45.89
151.58,17.67,45.9
151.58,17.68,45.91
151.58,17.77,46.02
151.58,17.79,46.01
151.58,17.79,46.02
151.57,17.79,46.02
151.57,17.8,46.03
151.57,17.8,46.03
151.58,17.81,46.03
151.57,17.81,46.03
151.58,17.82,46.04
151.58,17.82,46.05
151.58,17.82,46.04
151.57,17.9,46.11
151.57,17.9,46.11
151.57,17.91,46.11
151.57,17.91,46.11
151.57,17.92,46.12
151.57,17.93,46.13
151.57,17.93,46.13
151.57,17.93,46.12
151.57,17.93,46.12
151.57,17.93,46.12
151.57,17.94,46.11
151.57,17.98,46.12
151.57,17.98,46.13
151.58,17.98,46.13
151.58,17.98,46.13
151.58,17.98,46.13
151.58,17.98,46.12
151.58,17.98,46.12
151.58,17.99,46.13
151.58,17.99,46.13
151.59,17.98,46.12
151.58,17.99,46.11
151.58,17.99,46.06
151.58,17.99,46.06
151.59,17.99,46.06
151.59,17.99,46.05
151.59,17.99,46.04
151.58,17.99,46.03
151.58,17.99,46.04
151.59,17.99,46.04
151.59,17.98,46.03
151.59,17.97,46.01
151.59,17.97,46.01
151.62,17.94,45.95
151.63,17.93,45.94
151.62,17.93,45.93
151.62,17.92,45.92
151.62,17.92,45.93
151.62,17.92,45.91
151.63,17.92,45.91
151.63,17.91,45.9
151.63,17.91,45.9
151.63,17.9,45.89
151.63,17.9,45.88
151.68,17.81,45.77
151.68,17.8,45.75
151.67,17.8,45.73
151.68,17.79,45.73
151.68,17.79,45.71
151.68,17.77,45.7
151.69,17.78,45.7
151.69,17.76,45.68
151.69,17.76,45.67
151.69,17.74,45.65
151.69,17.74,45.64
151.74,17.64,45.51
151.74,17.63,45.51
151.75,17.63,45.5
151.75,17.62,45.5
151.76,17.61,45.49
151.76,17.6,45.48
151.76,17.6,45.47
151.76,17.58,45.45
151.76,17.58,45.44
151.78,17.55,45.43
151.77,17.55,45.42
151.82,17.43,45.26
151.83,17.41,45.25
151.83,17.41,45.24
151.84,17.4,45.23
151.83,17.4,45.21
151.84,17.38,45.2
151.84,17.38,45.19
151.85,17.36,45.18
151.85,17.36,45.16
151.86,17.34,45.15
151.86,17.33,45.14
151.9,17.19,44.95
151.91,17.18,44.94
151.92,17.17,44.93
151.92,17.15,44.91
151.92,17.15,44.9
151.92,17.13,44.88
151.92,17.13,44.87
151.93,17.11,44.86
151.93,17.11,44.85
151.94,17.09,44.84
151.94,17.09,44.82
152,16.96,44.69
152.01,16.93,44.68
152,16.94,44.67
152.01,16.92,44.66
152.01,16.92,44.64
152.02,16.9,44.64
152.02,16.9,44.64
152.03,16.88,44.63
152.03,16.88,44.63
152.04,16.86,44.61
152.04,16.86,44.6
152.1,16.72,44.47
152.1,16.7,44.45
152.09,16.72,44.44
152.1,16.7,44.43
152.1,16.7,44.43
152.11,16.68,44.41
152.11,16.68,44.4
152.12,16.66,44.39
152.11,16.67,44.39
152.13,16.64,44.38
152.13,16.65,44.37
152.19,16.55,44.31
152.19,16.53,44.31
152.2,16.54,44.32
152.2,16.52,44.31
152.2,16.53,44.31
152.21,16.51,44.3
152.21,16.52,44.31
152.22,16.5,44.3
152.22,16.5,44.3
152.23,16.48,44.28
152.23,16.48,44.29
152.28,16.41,44.26
152.3,16.39,44.26
152.29,16.4,44.25
152.3,16.38,44.25
152.3,16.39,44.26
152.31,16.38,44.26
152.3,16.39,44.26
152.32,16.36,44.26
152.31,16.37,44.26
152.32,16.36,44.26
152.31,16.37,44.26
3.71,5.54,80.17
152.38,16.33,44.31
152.37,16.34,44.33
152.38,16.33,44.34
152.38,16.33,44.33
152.39,16.32,44.33
152.39,16.33,44.33
152.39,16.33,44.34
152.4,16.33,44.34
152.4,16.31,44.34
152.4,16.32,44.35
152.41,16.32,44.35
152.45,16.32,44.44
152.45,16.33,44.44
152.46,16.32,44.45
152.45,16.34,44.46
152.46,16.33,44.48
152.46,16.34,44.49
152.47,16.33,44.49
152.46,16.34,44.49
152.47,16.33,44.5
152.46,16.35,44.51
152.47,16.34,44.52
152.51,16.4,44.66
152.51,16.41,44.68
152.51,16.4,44.69
152.51,16.42,44.7
152.52,16.41,44.7
152.52,16.42,44.72
152.53,16.42,44.74
152.52,16.43,44.76
152.53,16.42,44.77
152.53,16.44,44.78
152.54,16.44,44.79
152.56,16.52,44.97
152.56,16.53,44.99
152.56,16.53,45
152.56,16.55,45.02
152.57,16.55,45.03
152.57,16.56,45.05
152.57,16.56,45.06
152.57,16.57,45.08
152.57,16.57,45.08
152.57,16.59,45.1
152.57,16.59,45.1
152.59,16.68,45.28
152.58,16.7,45.29
152.59,16.7,45.3
152.59,16.71,45.3
152.59,16.71,45.31
152.59,16.72,45.33
152.59,16.72,45.34
152.59,16.73,45.35
152.59,16.74,45.36
152.6,16.74,45.37
152.59,16.75,45.37
152.6,16.84,45.5
152.59,16.85,45.51
152.6,16.86,45.52
152.6,16.87,45.54
152.6,16.87,45.55
152.6,16.88,45.55
152.6,16.88,45.56
152.6,16.89,45.58
152.6,16.9,45.6
152.61,16.9,45.62
152.61,16.91,45.62
152.62,16.99,45.74
152.62,17,45.76
152.62,17,45.76
152.62,17.01,45.77
152.62,17.01,45.79
152.62,17.03,45.81
152.63,17.03,45.82
152.63,17.03,45.82
152.63,17.04,45.83
152.63,17.05,45.84
152.63,17.05,45.85
152.63,17.12,45.93
152.63,17.12,45.93
152.64,17.11,45.94
152.64,17.12,45.93
152.64,17.12,45.94
152.64,17.13,45.94
152.64,17.13,45.95
152.64,17.13,45.94
152.64,17.14,45.95
152.64,17.14,45.95
152.64,17.14,45.96
152.65,17.18,45.98
152.65,17.18,45.98
152.64,17.19,45.98
152.64,17.19,45.97
152.64,17.2,45.97
152.64,17.2,45.97
152.65,17.2,45.98
152.65,17.19,45.97
152.64,17.2,45.96
152.64,17.2,45.96
152.64,17.2,45.97
152.66,17.19,45.92
152.66,17.18,45.93
152.66,17.19,45.91
152.66,17.18,45.89
152.66,17.18,45.89
152.66,17.17,45.89
152.67,17.17,45.89
152.67,17.17,45.88
152.67,17.17,45.87
152.67,17.17,45.87
152.67,17.16,45.87
152.71,17.1,45.79
152.71,17.09,45.77
152.7,17.1,45.77
152.71,17.09,45.77
152.71,17.09,45.75
152.73,17.06,45.74
152.72,17.08,45.74
152.72,17.07,45.73
152.72,17.07,45.73
152.73,17.05,45.72
152.74,17.05,45.72
152.76,16.98,45.59
152.76,16.97,45.59
152.77,16.97,45.58
152.78,16.95,45.57
152.77,16.96,45.57
152.78,16.95,45.56
152.78,16.94,45.55
152.79,16.92,45.53
152.78,16.93,45.52
152.79,16.92,45.51
152.79,16.91,45.51
152.82,16.79,45.29
152.82,16.78,45.26
152.83,16.77,45.26
152.83,16.75,45.23
152.83,16.75,45.21
152.83,16.74,45.2
152.83,16.74,45.2
152.84,16.72,45.19
152.84,16.72,45.18
152.85,16.7,45.17
152.85,16.7,45.15
152.9,16.57,44.99
152.91,16.55,44.98
152.91,16.55,44.96
152.91,16.53,44.95
152.91,16.54,44.94
152.92,16.52,44.93
152.92,16.51,44.92
152.93,16.49,44.9
152.92,16.49,44.88
152.93,16.47,44.87
152.93,16.48,44.86
152.99,16.33,44.7
153.01,16.3,44.68
153,16.3,44.68
153.01,16.29,44.65
153.01,16.28,44.65
153.02,16.26,44.63
153.02,16.26,44.63
153.03,16.25,44.62
153.03,16.25,44.61
153.03,16.23,44.6
153.03,16.23,44.6
153.09,16.1,44.44
153.1,16.08,44.44
153.09,16.09,44.44
153.11,16.07,44.45
153.11,16.07,44.44
153.12,16.05,44.43
153.11,16.05,44.41
153.12,16.03,44.4
153.12,16.03,44.4
153.13,16.02,44.39
153.13,16.02,44.39
153.18,15.92,44.29
153.19,15.9,44.29
153.19,15.9,44.29
153.2,15.88,44.28
153.2,15.89,44.28
153.2,15.88,44.28
153.2,15.88,44.27
153.21,15.86,44.25
153.21,15.87,44.25
153.22,15.85,44.24
153.22,15.86,44.26
153.28,15.79,44.26
153.3,15.77,44.27
153.29,15.78,44.27
153.3,15.77,44.27
153.3,15.77,44.28
88.77,10.23,26.07
88.54,9.61,26.92
87.64,10.86,25.55
87.74,10.65,26.75
87.39,11.6,25.46
87.62,10.61,25.92
86.7,11.99,24.8
153.38,15.71,44.35
153.38,15.72,44.36
153.39,15.71,44.36
153.39,15.72,44.38
153.4,15.7,44.37
153.4,15.72,44.38
153.4,15.71,44.37
153.4,15.72,44.38
153.41,15.7,44.38
153.4,15.72,44.38
153.41,15.71,44.38
153.44,15.72,44.46
153.44,15.73,44.47
153.45,15.72,44.48
153.44,15.73,44.48
153.45,15.72,44.48
153.44,15.74,44.48
153.44,15.74,44.49
153.44,15.75,44.5
153.45,15.74,44.51
153.44,15.76,44.51
153.45,15.75,44.51
40.21,6.51,45.76
153.48,15.81,44.67
153.48,15.81,44.68
153.48,15.82,44.7
153.49,15.81,44.71
153.48,15.83,44.71
153.49,15.82,44.72
153.49,15.83,44.73
153.49,15.83,44.74
153.48,15.84,44.75
153.49,15.84,44.75
153.49,15.85,44.76
153.52,15.93,44.98
153.53,15.93,44.99
153.53,15.95,45
153.52,15.95,45.02
153.52,15.96,45.03
153.53,15.96,45.04
153.53,15.97,45.05
153.53,15.97,45.06
153.53,15.98,45.08
153.54,15.98,45.09
153.54,15.99,45.11
153.54,16.08,45.26
153.54,16.08,45.26
153.54,16.1,45.27
153.55,16.1,45.28
153.54,16.12,45.3
153.54,16.12,45.31
153.54,16.13,45.32
153.55,16.13,45.33
153.54,16.14,45.34
153.54,16.14,45.35
153.54,16.16,45.36
153.53,16.26,45.49
153.54,16.26,45.5
153.54,16.27,45.51
153.54,16.27,45.51
153.53,16.28,45.53
153.54,16.28,45.54
153.54,16.29,45.55
153.54,16.3,45.55
153.53,16.3,45.55
153.54,16.3,45.56
153.53,16.31,45.56
153.53,16.4,45.68
153.54,16.41,45.69
153.53,16.42,45.68
153.54,16.42,45.69
153.53,16.43,45.71
153.54,16.43,45.72
153.54,16.43,45.73
153.54,16.44,45.73
153.53,16.45,45.74
153.54,16.46,45.76
153.54,16.46,45.76
153.54,16.53,45.83
153.53,16.53,45.83
153.54,16.54,45.84
153.54,16.54,45.84
153.54,16.54,45.84
153.54,16.55,45.83
153.53,16.55,45.84
153.53,16.55,45.84
153.53,16.55,45.84
153.54,16.55,45.83
153.53,16.56,45.82
153.52,16.6,45.82
153.53,16.6,45.83
153.53,16.6,45.83
153.53,16.61,45.82
153.52,16.61,45.82
153.53,16.61,45.82
153.53,16.61,45.83
153.53,16.61,45.82
153.53,16.61,45.82
153.53,16.61,45.82
153.53,16.61,45.81
153.55,16.6,45.78
153.54,16.61,45.76
153.54,16.6,45.76
153.55,16.6,45.75
153.55,16.6,45.76
153.55,16.6,45.75
153.56,16.59,45.74
153.55,16.59,45.73
153.55,16.59,45.74
153.55,16.59,45.74
153.56,16.58,45.74
153.58,16.56,45.65
153.57,16.56,45.64
153.58,16.55,45.63
153.57,16.56,45.62
153.58,16.54,45.61
153.58,16.54,45.61
153.58,16.54,45.61
153.58,16.54,45.59
153.58,16.53,45.58
153.59,16.53,45.58
153.59,16.52,45.56
153.63,16.44,45.46
153.63,16.44,45.44
153.63,16.43,45.43
153.62,16.44,45.42
153.63,16.42,45.41
153.62,16.42,45.4
153.63,16.41,45.38
153.63,16.41,45.38
153.65,16.39,45.37
153.65,16.39,45.36
153.65,16.38,45.34
153.7,16.27,45.2
153.7,16.27,45.19
153.7,16.25,45.17
153.7,16.25,45.15
153.71,16.23,45.15
153.71,16.24,45.14
153.72,16.22,45.13
153.71,16.22,45.11
153.72,16.2,45.09
153.72,16.2,45.08
153.72,16.19,45.06
153.77,16.06,44.87
153.76,16.06,44.86
153.77,16.05,44.84
153.77,16.04,44.83
153.78,16.02,44.81
153.77,16.03,44.81
153.78,16,44.79
153.78,16.01,44.78
153.79,15.99,44.77
153.79,15.99,44.76
153.8,15.97,44.75
153.86,15.83,44.6
153.86,15.83,44.59
153.86,15.82,44.57
153.86,15.82,44.57
153.87,15.8,44.55
153.87,15.8,44.54
153.88,15.78,44.53
153.88,15.78,44.52
153.88,15.76,44.51
153.88,15.76,44.51
153.9,15.74,44.49
153.94,15.62,44.34
153.94,15.62,44.33
153.96,15.59,44.31
153.95,15.6,44.3
153.96,15.58,44.3
153.95,15.58,44.28
153.97,15.56,44.26
153.96,15.56,44.25
153.97,15.54,44.23
153.97,15.55,44.23
153.98,15.52,44.23
154.03,15.41,44.1
154.02,15.43,44.09
154.03,15.41,44.09
154.03,15.41,44.08
154.04,15.39,44.07
154.04,15.4,44.07
154.05,15.38,44.07
154.04,15.39,44.06
154.05,15.37,44.05
154.05,15.38,44.05
154.06,15.36,44.05
154.1,15.29,43.97
154.09,15.29,43.96
154.1,15.27,43.95
154.1,15.28,43.96
154.1,15.27,43.95
154.1,15.27,43.95
154.12,15.26,43.95
154.11,15.26,43.95
154.12,15.26,43.95
154.12,15.26,43.96
154.13,15.25,43.96
154.17,15.22,43.98
154.16,15.22,43.98
154.17,15.21,43.97
154.17,15.22,43.98
154.17,15.21,43.99
154.18,15.22,44.01
154.19,15.21,44
154.18,15.22,44.01
154.19,15.21,44.02
154.19,15.22,44.03
154.2,15.21,44.03
154.23,15.22,44.11
154.23,15.23,44.13
154.24,15.23,44.14
154.23,15.24,44.15
154.24,15.23,44.16
154.24,15.24,44.16
154.24,15.23,44.16
154.24,15.25,44.18
154.25,15.24,44.19
154.24,15.26,44.2
154.26,15.24,44.2
154.26,15.31,44.32
154.27,15.32,44.35
154.27,15.32,44.35
154.27,15.33,44.36
154.27,15.33,44.37
154.27,15.34,44.39
154.27,15.34,44.4
154.28,15.35,44.41
154.28,15.35,44.42
154.27,15.36,44.43
154.28,15.37,44.46
154.3,15.44,44.64
154.3,15.46,44.66
154.3,15.45,44.68
154.3,15.47,44.69
154.3,15.47,44.7
154.3,15.48,44.71
154.3,15.48,44.72
154.3,15.49,44.74
154.31,15.5,44.75
154.3,15.51,44.77
154.31,15.5,44.77
154.32,15.6,44.94
154.31,15.61,44.96
154.31,15.62,44.97
154.31,15.63,44.99
154.32,15.63,45
154.31,15.64,45.01
154.31,15.65,45.02
154.31,15.65,45.03
154.32,15.65,45.04
154.31,15.67,45.05
154.31,15.67,45.05
154.32,15.76,45.2
154.32,15.77,45.22
154.33,15.76,45.22
154.32,15.77,45.24
154.32,15.78,45.25
154.32,15.79,45.26
154.33,15.79,45.27
154.32,15.8,45.27
154.32,15.81,45.27
154.32,15.82,45.29
154.32,15.82,45.29
154.33,15.88,45.38
154.33,15.89,45.4
154.32,15.9,45.4
154.33,15.9,45.42
154.33,15.9,45.41
154.33,15.9,45.42
154.33,15.91,45.43
154.32,15.92,45.43
154.33,15.92,45.45
154.33,15.92,45.43
154.33,15.92,45.43
154.34,15.94,45.44
154.34,15.94,45.43
154.34,15.94,45.43
154.34,15.94,45.43
154.34,15.95,45.45
154.34,15.95,45.44
154.34,15.95,45.45
154.34,15.95,45.44
154.34,15.95,45.44
154.34,15.95,45.44
154.34,15.95,45.44
154.35,15.94,45.38
154.36,15.93,45.37
154.36,15.93,45.36
154.36,15.93,45.35
154.35,15.93,45.35
154.36,15.92,45.35
154.36,15.93,45.35
154.37,15.91,45.34
154.36,15.92,45.32
154.37,15.92,45.33
154.37,15.92,45.33
154.39,15.87,45.22
154.39,15.86,45.21
154.39,15.87,45.2
154.39,15.86,45.19
154.39,15.85,45.18
154.4,15.83,45.16
154.4,15.84,45.15
154.4,15.83,45.15
154.4,15.84,45.14
154.4,15.82,45.12
154.4,15.82,45.11
154.43,15.73,44.96
154.44,15.72,44.95
154.44,15.71,44.93
154.44,15.7,44.92
154.44,15.71,44.9
154.45,15.68,44.9
154.45,15.69,44.89
154.45,15.67,44.88
154.45,15.67,44.86
154.46,15.66,44.86
154.46,15.65,44.84
154.5,15.54,44.68
154.5,15.53,44.67
154.51,15.52,44.66
154.52,15.5,44.65
154.52,15.5,44.65
154.52,15.49,44.64
154.52,15.49,44.62
154.53,15.47,44.61
154.53,15.46,44.59
154.54,15.45,44.58
154.54,15.45,44.56
154.59,15.32,44.4
154.6,15.3,44.4
154.59,15.31,44.4
154.61,15.28,44.38
154.61,15.28,44.38
154.61,15.27,44.36
154.61,15.27,44.36
154.63,15.25,44.35
154.63,15.25,44.34
154.63,15.23,44.33
154.63,15.24,44.32
154.69,15.12,44.19
154.69,15.1,44.17
154.69,15.1,44.16
154.69,15.08,44.15
154.69,15.09,44.15
154.7,15.07,44.14
154.7,15.08,44.14
154.71,15.05,44.13
154.71,15.06,44.13
154.72,15.04,44.13
154.72,15.05,44.13
154.75,14.95,43.99
154.77,14.94,43.98
154.77,14.94,43.98
154.78,14.92,43.98
154.78,14.92,43.98
154.78,14.91,43.97
154.77,14.92,43.97
154.79,14.9,43.97
154.79,14.9,43.97
154.8,14.89,43.96
154.79,14.89,43.94
154.83,14.84,43.93
154.83,14.83,43.92
154.83,14.84,43.92
154.84,14.82,43.93
154.84,14.83,43.93
154.85,14.82,43.93
154.85,14.83,43.93
154.85,14.81,43.93
154.85,14.83,43.94
154.86,14.81,43.94
154.86,14.82,43.95
154.9,14.81,44.01
154.9,14.8,44.01
154.9,14.81,44.01
154.91,14.8,44.02
154.9,14.82,44.02
154.9,14.81,44.03
154.9,14.83,44.05
154.91,14.82,44.05
154.91,14.83,44.05
154.91,14.82,44.06
154.91,14.83,44.06
154.95,14.86,44.22
154.95,14.87,44.23
154.94,14.87,44.22
154.95,14.87,44.24
154.94,14.88,44.24
154.95,14.88,44.25
154.95,14.89,44.26
154.95,14.89,44.27
154.95,14.9,44.29
154.96,14.89,44.29
154.95,14.9,44.31
154.97,14.98,44.47
154.98,14.98,44.48
154.98,14.99,44.52
154.98,14.99,44.52
154.98,15,44.53
154.98,15,44.54
154.98,15.02,44.57
154.99,15.02,44.58
154.98,15.02,44.58
154.98,15.03,44.59
154.98,15.04,44.6
154.99,15.12,44.76
154.99,15.12,44.79
154.99,15.13,44.8
155,15.13,44.81
154.99,15.15,44.83
154.99,15.15,44.84
154.99,15.15,44.86
155,15.15,44.87
154.99,15.18,44.88
155,15.18,44.89
155,15.19,44.91
154.99,15.26,45.02
155,15.27,45.04
155,15.28,45.04
155,15.28,45.06
154.99,15.29,45.06
154.99,15.29,45.06
154.99,15.3,45.06
155,15.3,45.07
154.99,15.31,45.07
155,15.31,45.09
154.99,15.32,45.1
155,15.39,45.22
155,15.4,45.23
155,15.4,45.23
155,15.4,45.25
155,15.41,45.25
155,15.42,45.25
155,15.42,45.25
155,15.43,45.25
154.99,15.43,45.26
154.99,15.44,45.26
155,15.44,45.26
154.99,15.48,45.29
154.99,15.48,45.29
154.99,15.49,45.3
155,15.49,45.31
155,15.49,45.31
155,15.49,45.3
155,15.49,45.3
154.99,15.5,45.29
154.99,15.5,45.3
155,15.5,45.31
155,15.5,45.3
155.02,15.49,45.3
155.02,15.49,45.29
155.02,15.49,45.29
155.02,15.49,45.28
155.02,15.48,45.27
155.03,15.49,45.28
155.03,15.48,45.27
155.02,15.49,45.25
155.03,15.47,45.25
155.02,15.48,45.23
155.03,15.47,45.23
155.05,15.43,45.15
155.05,15.43,45.15
155.06,15.41,45.14
155.06,15.42,45.12
155.06,15.41,45.12
155.06,15.41,45.12
155.07,15.4,45.11
155.06,15.4,45.09
155.07,15.38,45.08
155.06,15.39,45.07
155.07,15.38,45.06
155.11,15.29,44.93
155.1,15.3,44.91
155.11,15.28,44.9
155.1,15.28,44.89
155.11,15.27,44.87
155.11,15.27,44.86
155.12,15.25,44.84
155.11,15.26,44.82
155.12,15.24,44.8
155.11,15.23,44.77
155.12,15.22,44.76
155.16,15.12,44.6
155.15,15.11,44.58
155.17,15.1,44.57
155.16,15.1,44.56
155.17,15.08,44.55
155.17,15.08,44.54
155.17,15.06,44.51
155.18,15.06,44.5
155.18,15.04,44.48
155.18,15.04,44.47
155.19,15.02,44.46
155.23,14.9,44.28
155.23,14.9,44.28
155.24,14.89,44.28
155.24,14.88,44.27
155.25,14.87,44.26
155.25,14.88,44.26
155.26,14.86,44.25
155.26,14.85,44.24
155.27,14.84,44.22
155.26,14.84,44.21
155.27,14.82,44.2
155.32,14.71,44.08
155.32,14.71,44.07
155.33,14.69,44.05
155.33,14.69,44.05
155.34,14.68,44.04
155.34,14.68,44.04
155.35,14.66,44.03
155.34,14.67,44.02
155.35,14.65,44.01
155.35,14.65,44.01
155.36,14.64,44.01
155.4,14.56,43.95
155.4,14.57,43.95
155.41,14.56,43.93
155.41,14.57,43.94
155.41,14.55,43.94
155.41,14.56,43.94
155.42,14.54,43.93
155.41,14.55,43.93
155.43,14.54,43.93
155.42,14.54,43.94
155.43,14.53,43.93
155.47,14.5,43.94
155.46,14.5,43.93
155.47,14.49,43.93
155.46,14.5,43.93
155.47,14.49,43.93
155.47,14.5,43.92
155.48,14.48,43.93
155.48,14.49,43.94
155.48,14.48,43.93
155.48,14.49,43.95
155.49,14.49,43.96
155.52,14.49,44.04
155.52,14.5,44.05
155.53,14.5,44.06
155.52,14.51,44.06
155.53,14.5,44.06
155.52,14.51,44.08
155.53,14.5,44.09
155.53,14.51,44.1
155.53,14.51,44.1
155.53,14.53,44.11
155.54,14.51,44.12
155.54,14.58,44.26
155.54,14.59,44.27
155.54,14.59,44.28
155.54,14.6,44.29
155.56,14.6,44.3
155.54,14.61,44.31
155.55,14.61,44.31
155.53,14.63,44.32
155.55,14.62,44.33
155.55,14.63,44.34
155.55,14.63,44.34
5.48,7.87,67.92
155.55,14.72,44.53
155.56,14.72,44.54
155.56,14.73,44.55
155.56,14.73,44.56
155.56,14.74,44.57
155.56,14.74,44.59
155.56,14.76,44.6
155.56,14.76,44.62
155.56,14.77,44.63
155.57,14.77,44.64
155.56,14.78,44.64
155.56,14.87,44.82
155.57,14.87,44.83
155.55,14.9,44.83
155.56,14.9,44.85
155.56,14.91,44.86
155.56,14.91,44.87
155.56,14.92,44.87
155.56,14.92,44.89
155.55,14.93,44.9
155.56,14.94,44.91
155.56,14.95,44.92
155.55,15.04,45.07
155.56,15.05,45.09
155.56,15.05,45.1
155.56,15.05,45.1
155.56,15.06,45.11
155.56,15.06,45.12
155.56,15.07,45.14
155.56,15.07,45.15
155.56,15.08,45.16
155.57,15.08,45.16
155.56,15.09,45.18
155.56,15.15,45.25
155.56,15.15,45.26
155.56,15.16,45.27
155.56,15.16,45.27
155.56,15.16,45.27
155.56,15.17,45.27
155.56,15.17,45.28
155.56,15.17,45.29
155.56,15.17,45.28
155.56,15.18,45.29
155.56,15.18,45.29
155.55,15.21,45.25
155.54,15.21,45.24
155.54,15.21,45.24
155.55,15.22,45.25
155.55,15.22,45.24
155.55,15.22,45.24
155.55,15.22,45.23
155.54,15.22,45.23
155.55,15.22,45.24
155.55,15.22,45.24
155.55,15.22,45.23
155.56,15.2,45.16
155.56,15.2,45.15
155.56,15.19,45.15
155.56,15.2,45.14
155.56,15.19,45.12
155.56,15.19,45.12
155.56,15.19,45.12
155.56,15.2,45.11
155.56,15.19,45.11
155.56,15.19,45.1
155.57,15.19,45.09
155.59,15.12,44.97
155.59,15.12,44.97
155.6,15.11,44.95
155.59,15.11,44.94
155.6,15.1,44.93
155.59,15.1,44.92
155.6,15.09,44.9
155.6,15.09,44.88
155.6,15.08,44.87
155.6,15.08,44.86
155.61,15.06,44.84
155.63,14.96,44.64
155.63,14.97,44.62
155.64,14.95,44.61
155.64,14.94,44.6
155.65,14.93,44.59
155.64,14.93,44.58
155.65,14.92,44.56
155.65,14.92,44.55
155.66,14.89,44.53
155.65,14.9,44.52
155.66,14.89,44.5
155.71,14.77,44.36
155.7,14.77,44.34
155.72,14.75,44.33
155.71,14.76,44.33
155.72,14.73,44.32
155.72,14.73,44.3
155.73,14.72,44.28
155.72,14.72,44.26
155.73,14.7,44.25
155.73,14.7,44.25
155.74,14.68,44.23
155.78,14.56,44.05
155.78,14.56,44.04
155.79,14.54,44.02
155.79,14.54,44.02
155.8,14.52,44.01
155.79,14.53,44
155.81,14.51,43.99
155.8,14.52,43.98
155.81,14.5,43.97
155.81,14.5,43.97
155.82,14.48,43.97
155.87,14.37,43.81
155.86,14.38,43.81
155.87,14.35,43.8
155.87,14.37,43.79
155.88,14.35,43.79
155.87,14.36,43.8
155.89,14.33,43.79
155.88,14.34,43.77
155.89,14.31,43.76
155.89,14.33,43.76
155.9,14.3,43.75
155.94,14.23,43.67
155.93,14.23,43.66
155.95,14.22,43.66
155.94,14.23,43.66
155.95,14.21,43.66
155.95,14.22,43.65
155.95,14.2,43.64
155.95,14.21,43.64
155.96,14.19,43.63
155.95,14.2,43.62
155.96,14.19,43.61
155.99,14.15,43.59
155.99,14.15,43.6
156,14.14,43.6
156,14.15,43.6
156,14.14,43.6
156,14.15,43.61
156.01,14.14,43.62
156,14.15,43.62
156.01,14.14,43.63
156.01,14.15,43.64
156.02,14.14,43.63
156.04,14.14,43.69
156.04,14.14,43.69
156.04,14.14,43.69
156.04,14.15,43.7
156.05,14.15,43.71
156.05,14.16,43.73
156.06,14.15,43.74
156.05,14.17,43.75
156.05,14.16,43.76
156.05,14.17,43.77
156.06,14.16,43.78
156.08,14.22,43.92
156.07,14.23,43.94
