x,y,z
65.93,59.23,16.07
65.96,59.22,16.09
65.98,59.21,16.1
66.01,59.2,16.11
66.04,59.19,16.12
66.07,59.18,16.13
66.1,59.17,16.14
66.13,59.16,16.15
66.15,59.15,16.16
66.18,59.14,16.17
66.22,59.13,16.18
66.25,59.13,16.2
66.28,59.12,16.21
66.67,58.98,16.37
66.69,58.97,16.38
66.72,58.96,16.39
66.75,58.96,16.4
66.77,58.94,16.41
66.8,58.94,16.42
66.83,58.92,16.44
66.87,58.91,16.45
66.9,58.91,16.46
66.93,58.9,16.47
66.96,58.89,16.48
66.98,58.88,16.49
67.01,58.87,16.51
67.39,58.74,16.66
67.43,58.73,16.67
67.44,58.72,16.68
67.48,58.71,16.69
67.51,58.7,16.7
67.54,58.69,16.72
67.56,58.68,16.73
67.59,58.67,16.74
67.62,58.66,16.75
67.64,58.65,16.76
67.67,58.64,16.77
67.7,58.63,16.79
67.72,58.62,16.8
67.75,58.61,16.81
68.15,58.48,16.97
68.18,58.47,16.98
68.2,58.46,17
68.23,58.45,17.01
68.26,58.44,17.02
68.29,58.43,17.03
68.31,58.42,17.04
3.51,66.76,9.12
34.13,53.26,33.91
32.09,39.6,50.39
29.47,33.4,55.47
30.52,58.99,25.26
38.56,67.02,11.1
68.86,58.24,17.26
68.89,58.22,17.27
68.91,58.21,17.28
68.94,58.21,17.29
68.96,58.19,17.3
69.01,58.19,17.32
69.03,58.18,17.33
69.06,58.17,17.34
69.08,58.15,17.35
69.11,58.15,17.37
69.14,58.14,17.37
69.16,58.13,17.38
69.19,58.12,17.39
69.21,58.11,17.4
69.6,57.97,17.57
69.63,57.97,17.58
69.67,57.95,17.59
69.69,57.95,17.6
69.72,57.94,17.61
69.74,57.92,17.63
69.77,57.91,17.64
69.79,57.9,17.66
69.82,57.89,17.67
69.86,57.88,17.68
69.88,57.87,17.68
69.91,57.86,17.7
69.93,57.86,17.71
70.31,57.72,17.86
70.34,57.72,17.87
70.36,57.71,17.88
70.39,57.69,17.9
70.41,57.68,17.91
70.44,57.67,17.92
70.48,57.66,17.93
70.5,57.66,17.94
70.53,57.64,17.95
70.55,57.63,17.96
70.58,57.63,17.98
70.6,57.62,17.99
70.64,57.61,18
70.66,57.6,18.01
71.02,57.46,18.16
71.05,57.45,18.17
71.07,57.44,18.18
71.09,57.43,18.19
71.13,57.42,18.21
71.16,57.41,18.22
71.18,57.4,18.22
71.21,57.4,18.23
71.23,57.39,18.24
71.25,57.37,18.25
71.29,57.37,18.27
71.32,57.36,18.28
71.34,57.35,18.29
71.37,57.34,18.29
71.73,57.21,18.45
71.77,57.19,18.47
71.79,57.19,18.48
71.82,57.18,18.49
71.84,57.17,18.49
71.87,57.16,18.5
71.89,57.15,18.51
71.93,57.14,18.53
71.95,57.13,18.54
71.98,57.12,18.55
72,57.11,18.56
72.02,57.1,18.57
72.05,57.09,18.57
72.41,56.96,18.73
72.43,56.94,18.74
72.47,56.93,18.76
72.49,56.92,18.77
72.51,56.91,18.78
72.54,56.91,18.78
72.56,56.89,18.8
72.6,56.89,18.81
72.62,56.88,18.82
72.65,56.87,18.83
72.67,56.85,18.84
72.69,56.85,18.85
72.72,56.83,18.86
72.74,56.83,18.87
73.12,56.69,19.03
73.15,56.68,19.04
73.17,56.66,19.06
73.19,56.66,19.07
73.21,56.65,19.07
73.25,56.64,19.09
73.27,56.63,19.1
73.3,56.62,19.11
73.32,56.61,19.12
73.35,56.6,19.13
73.38,56.59,19.15
73.4,56.57,19.16
73.43,56.56,19.17
73.45,56.55,19.18
73.83,56.42,19.34
73.85,56.41,19.35
73.87,56.39,19.36
73.91,56.39,19.38
73.93,56.37,19.39
73.95,56.37,19.4
73.98,56.35,19.41
74.01,56.35,19.42
74.03,56.34,19.43
74.06,56.33,19.44
74.08,56.32,19.45
74.1,56.31,19.46
74.12,56.3,19.47
74.48,56.16,19.62
74.52,56.16,19.63
74.54,56.15,19.64
74.56,56.14,19.65
74.58,56.13,19.66
74.6,56.12,19.67
74.62,56.11,19.68
74.66,56.1,19.69
74.68,56.09,19.7
74.7,56.08,19.72
74.73,56.07,19.73
74.76,56.06,19.73
74.79,56.05,19.74
74.81,56.04,19.75
75.16,55.91,19.89
75.18,55.9,19.91
75.21,55.9,19.92
75.23,55.88,19.93
75.26,55.87,19.94
75.28,55.86,19.96
75.31,55.85,19.97
75.34,55.84,19.97
75.36,55.84,19.98
75.38,55.83,19.99
75.42,55.81,20.01
75.43,55.81,20.02
75.46,55.8,20.02
35.48,3.71,48.09
75.84,55.64,20.19
75.86,55.63,20.2
75.88,55.62,20.21
75.9,55.61,20.22
75.92,55.6,20.23
75.96,55.59,20.25
75.98,55.58,20.25
76,55.58,20.26
76.02,55.57,20.27
76.05,55.56,20.28
76.07,55.55,20.29
76.1,55.54,20.3
76.12,55.53,20.31
76.47,55.38,20.47
76.49,55.36,20.48
76.51,55.36,20.49
76.55,55.35,20.51
14.6,69.12,3.79
37.44,67.21,19.55
37.21,65.81,20.47
36.98,64.37,21.42
36.75,62.92,22.39
36.52,61.42,23.39
36.29,59.9,24.39
36.06,58.33,25.44
77.07,55.13,20.73
77.11,55.12,20.75
77.13,55.11,20.76
77.15,55.1,20.77
77.17,55.09,20.78
77.2,55.08,20.79
77.22,55.07,20.8
77.24,55.06,20.81
77.28,55.05,20.82
77.3,55.04,20.83
77.32,55.03,20.84
77.35,55.02,20.86
77.37,55.01,20.87
77.39,55,20.87
77.73,54.85,21.03
77.75,54.85,21.04
77.79,54.83,21.05
77.81,54.82,21.06
77.83,54.82,21.07
77.85,54.8,21.08
77.88,54.79,21.09
77.9,54.78,21.1
77.92,54.77,21.11
77.96,54.76,21.13
77.97,54.76,21.13
78,54.74,21.15
78.03,54.73,21.16
78.36,54.59,21.31
78.38,54.58,21.32
78.4,54.58,21.32
78.44,54.56,21.34
78.46,54.56,21.34
78.49,54.55,21.35
78.51,54.54,21.37
78.53,54.53,21.37
78.55,54.52,21.38
78.58,54.51,21.39
78.6,54.5,21.4
78.62,54.49,21.42
78.64,54.48,21.42
78.68,54.47,21.44
79,54.33,21.58
79.02,54.32,21.59
79.04,54.31,21.6
79.06,54.3,21.6
79.09,54.29,21.62
79.11,54.28,21.63
79.13,54.27,21.64
79.17,54.26,21.65
79.19,54.25,21.66
79.2,54.24,21.67
79.22,54.22,21.68
79.26,54.22,21.69
79.28,54.21,21.7
79.29,54.2,21.71
79.63,54.06,21.86
79.65,54.05,21.87
79.67,54.03,21.88
79.69,54.03,21.88
79.72,54.02,21.89
79.74,54.01,21.9
79.76,54,21.91
79.79,53.99,21.93
79.81,53.98,21.94
79.83,53.97,21.94
79.86,53.96,21.96
79.88,53.95,21.97
79.9,53.94,21.98
80.23,53.8,22.12
80.25,53.79,22.13
80.28,53.78,22.15
80.3,53.76,22.15
80.32,53.75,22.17
80.35,53.74,22.18
80.37,53.74,22.19
80.39,53.72,22.2
80.42,53.72,22.21
80.44,53.71,22.22
80.46,53.7,22.22
80.49,53.69,22.24
80.51,53.67,22.25
80.53,53.66,22.26
80.86,53.52,22.4
80.87,53.51,22.41
80.91,53.5,22.42
80.92,53.49,22.43
80.94,53.48,22.44
80.98,53.48,22.45
80.99,53.46,22.46
81.01,53.45,22.47
81.03,53.44,22.48
81.06,53.43,22.49
81.09,53.43,22.5
81.1,53.41,22.51
81.13,53.4,22.52
81.15,53.4,22.53
81.47,53.25,22.67
81.49,53.25,22.68
81.5,53.24,22.69
81.54,53.23,22.7
81.55,53.22,22.71
81.57,53.21,22.72
81.6,53.2,22.73
81.62,53.19,22.74
81.65,53.18,22.75
81.67,53.17,22.76
81.69,53.16,22.77
81.71,53.14,22.78
81.74,53.14,22.79
82.06,52.99,22.93
82.09,52.99,22.94
82.11,52.98,22.95
82.12,52.97,22.96
82.15,52.96,22.97
82.17,52.95,22.98
82.19,52.94,22.99
82.22,52.92,23
82.24,52.92,23.01
82.25,52.91,23.02
82.29,52.89,23.03
82.3,52.88,23.04
82.34,52.87,23.06
82.35,52.86,23.07
82.66,52.72,23.2
82.68,52.71,23.21
82.71,52.7,23.22
82.73,52.7,23.23
82.75,52.69,23.24
82.78,52.67,23.25
82.8,52.66,23.26
82.81,52.65,23.27
82.84,52.64,23.28
82.86,52.63,23.29
82.89,52.62,23.3
82.91,52.61,23.31
82.93,52.6,23.32
15.63,47.86,37.87
83.26,52.45,23.47
83.3,52.43,23.49
83.31,52.42,23.5
83.34,52.42,23.51
83.36,52.4,23.52
83.38,52.39,23.53
83.41,52.39,23.54
83.42,52.38,23.54
83.44,52.36,23.56
83.47,52.35,23.57
83.49,52.34,23.58
83.52,52.33,23.59
83.54,52.32,23.6
83.85,52.17,23.75
83.87,52.16,23.76
83.89,52.15,23.76
83.92,52.14,23.77
83.93,52.14,23.78
83.96,52.12,23.8
83.98,52.11,23.81
84.01,52.1,23.82
84.03,52.09,23.83
84.04,52.08,23.84
84.07,52.07,23.85
84.09,52.06,23.86
84.12,52.04,23.87
84.14,52.04,23.88
84.44,51.9,24.01
84.47,51.89,24.02
84.48,51.88,24.03
84.51,51.87,24.04
84.53,51.86,24.05
84.54,51.85,24.06
84.57,51.84,24.07
84.59,51.83,24.08
84.62,51.82,24.09
84.64,51.81,24.1
84.65,51.8,24.11
84.68,51.79,24.12
84.7,51.78,24.13
85.01,51.63,24.27
85.04,51.62,24.28
85.05,51.61,24.29
85.08,51.6,24.31
85.1,51.58,24.31
85.13,51.58,24.32
85.14,51.57,24.33
85.16,51.56,24.34
85.19,51.55,24.35
85.22,51.54,24.37
85.24,51.53,24.37
85.25,51.52,24.38
85.28,51.51,24.39
85.3,51.5,24.4
85.6,51.35,24.55
85.63,51.34,24.56
85.65,51.33,24.57
85.68,51.32,24.58
85.69,51.31,24.59
85.72,51.29,24.6
85.74,51.29,24.61
85.75,51.28,24.62
85.78,51.27,24.63
85.8,51.26,24.64
85.83,51.25,24.65
85.84,51.23,24.66
85.86,51.23,24.67
85.89,51.22,24.67
86.19,51.08,24.81
86.2,51.07,24.82
86.23,51.06,24.83
86.24,51.05,24.84
86.27,51.04,24.85
86.29,51.03,24.86
86.32,51.02,24.87
86.33,51.01,24.88
86.35,51,24.89
86.38,50.99,24.9
86.39,50.98,24.9
86.42,50.97,24.92
86.44,50.96,24.93
86.73,50.83,25.05
86.76,50.81,25.07
86.78,50.81,25.07
86.8,50.79,25.09
86.82,50.78,25.1
86.85,50.77,25.11
86.86,50.77,25.11
86.88,50.76,25.12
86.91,50.74,25.13
86.92,50.74,25.14
86.95,50.73,25.15
86.97,50.72,25.16
86.99,50.71,25.17
87.01,50.7,25.18
87.31,50.55,25.32
87.33,50.54,25.33
87.34,50.53,25.34
87.37,50.52,25.35
87.39,50.5,25.36
87.4,50.5,25.36
87.43,50.48,25.37
87.45,50.47,25.38
87.47,50.47,25.39
87.49,50.46,25.4
87.52,50.45,25.41
87.53,50.44,25.42
87.56,50.43,25.43
87.57,50.42,25.44
87.86,50.27,25.57
87.88,50.27,25.58
87.9,50.26,25.59
87.93,50.25,25.6
87.95,50.24,25.61
87.96,50.22,25.61
87.99,50.22,25.63
88,50.2,25.64
88.03,50.19,25.64
88.05,50.18,25.65
88.07,50.17,25.67
88.09,50.16,25.67
88.12,50.15,25.69
88.4,50.02,25.81
88.43,50,25.83
88.44,50,25.83
88.46,49.99,25.84
88.48,49.98,25.85
88.5,49.97,25.86
88.53,49.96,25.87
88.54,49.94,25.88
88.57,49.93,25.89
88.58,49.92,25.9
88.6,49.92,25.9
88.62,49.91,25.92
88.64,49.9,25.92
88.67,49.89,25.93
88.96,49.75,26.06
88.97,49.74,26.07
88.99,49.73,26.08
89.01,49.72,26.09
89.04,49.7,26.1
89.06,49.69,26.11
89.07,49.68,26.12
89.1,49.67,26.13
89.11,49.66,26.14
89.14,49.65,26.15
89.15,49.64,26.16
89.18,49.63,26.17
89.19,49.62,26.18
39.89,11.47,32.05
89.52,49.46,26.33
89.55,49.44,26.34
89.57,49.44,26.35
89.59,49.43,26.36
89.61,49.42,26.37
89.63,49.41,26.38
89.65,49.4,26.39
89.68,49.38,26.4
89.69,49.37,26.41
89.72,49.36,26.42
89.73,49.35,26.43
89.76,49.34,26.45
89.77,49.32,26.45
89.8,49.32,26.46
90.08,49.18,26.59
90.1,49.17,26.6
90.12,49.15,26.61
90.14,49.14,26.62
90.17,49.13,26.64
90.19,49.12,26.65
90.21,49.11,26.66
90.23,49.1,26.67
90.25,49.09,26.67
90.27,49.08,26.69
90.29,49.07,26.69
90.31,49.06,26.7
90.33,49.05,26.71
90.35,49.04,26.72
90.62,48.91,26.84
90.65,48.9,26.85
90.66,48.89,26.86
90.69,48.88,26.87
90.7,48.87,26.88
90.73,48.86,26.89
90.75,48.85,26.9
90.77,48.84,26.91
90.79,48.83,26.91
90.81,48.82,26.92
90.84,48.8,26.94
90.85,48.79,26.95
90.88,48.78,26.95
91.15,48.64,27.09
91.18,48.63,27.1
91.19,48.62,27.11
91.21,48.61,27.12
91.23,48.6,27.13
91.25,48.58,27.13
91.27,48.58,27.14
91.29,48.57,27.15
91.31,48.56,27.16
91.32,48.55,27.17
91.35,48.54,27.18
91.36,48.52,27.19
91.39,48.51,27.2
91.4,48.5,27.21
91.69,48.37,27.34
91.7,48.36,27.34
91.72,48.34,27.35
91.74,48.34,27.35
91.76,48.33,27.36
91.78,48.32,27.37
91.81,48.31,27.38
91.82,48.3,27.4
91.83,48.29,27.4
91.86,48.28,27.41
91.87,48.27,27.42
91.9,48.26,27.43
91.91,48.24,27.44
91.94,48.24,27.45
92.21,48.1,27.56
92.24,48.08,27.58
92.25,48.08,27.59
92.27,48.06,27.6
92.29,48.06,27.61
92.31,48.04,27.62
92.32,48.04,27.62
92.36,48.03,27.64
92.36,48.02,27.64
92.39,48.01,27.65
92.4,48,27.65
92.43,47.99,27.66
92.44,47.99,27.67
92.71,47.84,27.79
92.73,47.84,27.8
92.75,47.83,27.81
92.77,47.82,27.82
92.8,47.8,27.83
92.81,47.8,27.84
92.84,47.79,27.85
92.85,47.78,27.85
92.87,47.77,27.86
92.89,47.76,27.87
92.91,47.75,27.88
92.92,47.73,27.89
92.95,47.73,27.9
92.96,47.72,27.91
93.24,47.58,28.03
93.25,47.57,28.04
93.28,47.56,28.05
93.29,47.55,28.06
93.31,47.54,28.06
93.34,47.54,28.07
93.35,47.53,28.08
93.38,47.51,28.09
93.39,47.5,28.1
93.42,47.49,28.11
93.43,47.48,28.12
93.45,47.48,28.13
93.48,47.46,28.14
93.49,47.46,28.14
93.77,47.3,28.28
93.79,47.29,28.29
93.8,47.28,28.3
93.83,47.28,28.3
93.84,47.27,28.31
93.87,47.25,28.32
93.88,47.25,28.33
93.9,47.23,28.34
93.91,47.22,28.34
93.94,47.21,28.36
93.95,47.21,28.36
93.98,47.2,28.37
93.99,47.19,28.38
94.26,47.04,28.5
94.27,47.03,28.51
94.3,47.02,28.52
94.31,47.01,28.53
94.34,47,28.54
94.36,46.99,28.55
94.37,46.98,28.56
94.4,46.98,28.56
94.41,46.96,28.57
94.43,46.95,28.58
94.46,46.94,28.59
94.47,46.93,28.6
94.48,46.93,28.61
94.51,46.91,28.61
94.78,46.78,28.73
94.79,46.77,28.74
94.81,46.76,28.75
94.82,46.75,28.76
94.85,46.74,28.77
94.86,46.72,28.78
94.89,46.71,28.79
94.9,46.7,28.8
94.92,46.7,28.81
94.95,46.69,28.82
94.96,46.68,28.82
94.98,46.67,28.83
94.99,46.66,28.84
39.16,1.27,44.64
95.29,46.5,28.97
95.3,46.5,28.97
95.32,46.49,28.98
95.33,46.47,29
95.36,46.46,29.01
95.38,46.45,29.01
95.39,46.44,29.02
95.42,46.44,29.03
95.43,46.42,29.04
95.45,46.41,29.05
95.46,46.4,29.05
95.49,46.39,29.06
95.51,46.37,29.08
95.78,46.24,29.2
95.8,46.23,29.21
95.81,46.22,29.21
95.84,46.21,29.22
95.85,46.2,29.24
95.87,46.18,29.25
95.88,46.18,29.25
95.91,46.17,29.26
95.93,46.15,29.27
95.94,46.15,29.28
95.97,46.14,29.29
95.98,46.13,29.29
96,46.12,29.3
96.03,46.11,29.31
96.28,45.97,29.43
96.3,45.96,29.44
96.32,45.95,29.45
96.33,45.94,29.46
96.36,45.93,29.47
96.37,45.92,29.47
96.39,45.91,29.48
96.42,45.9,29.49
96.43,45.89,29.5
96.45,45.88,29.51
96.46,45.87,29.51
96.49,45.86,29.52
96.5,45.85,29.53
96.76,45.71,29.65
96.78,45.71,29.65
96.8,45.69,29.66
96.81,45.69,29.67
96.84,45.67,29.68
96.85,45.66,29.69
96.87,45.65,29.7
96.9,45.65,29.7
96.91,45.63,29.72
96.93,45.62,29.72
96.94,45.62,29.73
96.97,45.61,29.74
96.99,45.6,29.75
97,45.58,29.76
97.26,45.44,29.88
97.28,45.42,29.89
97.29,45.41,29.9
97.32,45.4,29.91
97.34,45.39,29.92
97.35,45.38,29.92
97.37,45.36,29.94
97.39,45.36,29.94
97.41,45.35,29.95
97.42,45.34,29.96
97.44,45.32,29.97
97.47,45.32,29.98
97.48,45.3,29.99
97.5,45.29,30
97.75,45.16,30.11
97.76,45.15,30.12
97.79,45.14,30.13
97.81,45.13,30.13
97.82,45.12,30.14
97.85,45.11,30.15
97.86,45.1,30.16
97.88,45.08,30.17
97.9,45.08,30.18
97.91,45.07,30.18
97.94,45.05,30.2
97.96,45.05,30.21
97.97,45.04,30.21
98.23,44.9,30.33
98.24,44.9,30.33
98.27,44.88,30.35
98.29,44.87,30.36
98.3,44.86,30.36
98.32,44.85,30.37
98.33,44.84,30.37
98.36,44.83,30.39
98.37,44.82,30.39
98.39,44.81,30.4
98.42,44.79,30.42
98.43,44.78,30.42
98.45,44.77,30.43
98.46,44.77,30.44
98.72,44.63,30.55
98.73,44.62,30.55
98.75,44.61,30.57
98.78,44.6,30.58
98.79,44.59,30.59
98.81,44.58,30.6
98.82,44.57,30.6
98.84,44.56,30.61
98.87,44.55,30.62
98.88,44.55,30.63
98.9,44.53,30.64
98.91,44.52,30.64
98.93,44.51,30.65
98.96,44.5,30.66
99.21,44.37,30.78
99.23,44.35,30.79
99.25,44.34,30.8
99.27,44.33,30.81
99.28,44.32,30.81
99.3,44.32,30.82
99.31,44.31,30.82
99.34,44.3,30.83
99.36,44.28,30.85
99.37,44.28,30.85
99.39,44.27,30.86
99.4,44.26,30.87
99.43,44.25,30.88
99.68,44.11,30.99
99.69,44.1,31
99.71,44.09,31.01
99.74,44.08,31.02
99.75,44.07,31.02
99.77,44.06,31.04
99.78,44.05,31.04
99.8,44.04,31.05
99.83,44.03,31.06
99.84,44.02,31.07
99.86,44.01,31.07
99.87,44,31.08
99.89,43.99,31.09
99.9,43.98,31.09
100.15,43.85,31.2
100.16,43.84,31.21
100.19,43.83,31.22
100.21,43.81,31.23
100.22,43.8,31.24
100.24,43.79,31.24
100.26,43.78,31.25
100.27,43.77,31.26
100.3,43.76,31.27
100.31,43.75,31.28
100.33,43.74,31.28
100.34,43.73,31.29
100.36,43.72,31.3
100.61,43.59,31.41
100.62,43.58,31.41
100.64,43.56,31.42
100.65,43.56,31.43
100.68,43.55,31.44
100.7,43.54,31.45
100.71,43.53,31.45
100.73,43.52,31.46
100.75,43.5,31.48
100.76,43.5,31.48
100.79,43.49,31.49
100.81,43.48,31.5
101.04,43.34,31.61
101.06,43.33,31.61
101.08,43.32,31.62
101.1,43.31,31.63
101.12,43.31,31.63
101.13,43.3,31.64
101.15,43.29,31.65
101.17,43.28,31.66
101.18,43.28,31.66
101.2,43.26,31.67
101.21,43.25,31.68
101.24,43.25,31.69
101.26,43.23,31.7
101.49,43.09,31.81
101.52,43.08,31.82
101.54,43.08,31.82
101.55,43.07,31.83
101.57,43.06,31.84
101.58,43.05,31.84
101.6,43.04,31.85
101.62,43.03,31.86
101.63,43.02,31.87
101.65,43.01,31.87
101.66,43,31.88
101.69,42.99,31.89
11.17,27.16,58.65
101.94,42.85,32
101.96,42.84,32.01
101.97,42.83,32.01
101.99,42.82,32.03
102.02,42.81,32.04
102.02,42.81,32.03
102.05,42.8,32.04
102.07,42.78,32.06
102.08,42.77,32.06
102.1,42.76,32.07
102.12,42.75,32.08
102.13,42.75,32.09
102.37,42.61,32.19
102.38,42.6,32.2
102.4,42.59,32.21
102.41,42.58,32.21
102.44,42.57,32.22
102.46,42.56,32.23
102.47,42.55,32.23
102.49,42.55,32.24
102.51,42.54,32.25
102.52,42.53,32.25
102.54,42.53,32.26
102.55,42.52,32.27
102.57,42.5,32.27
102.81,42.38,32.37
102.82,42.37,32.38
102.84,42.36,32.39
102.85,42.35,32.39
102.87,42.34,32.4
102.89,42.33,32.41
102.9,42.32,32.42
102.93,42.31,32.43
102.95,42.3,32.44
102.95,42.29,32.44
102.98,42.28,32.45
103,42.27,32.46
103.22,42.14,32.56
103.25,42.13,32.57
103.27,42.12,32.58
103.28,42.11,32.58
103.3,42.09,32.59
103.32,42.09,32.6
103.33,42.08,32.61
103.35,42.07,32.61
103.37,42.06,32.62
103.38,42.05,32.63
103.4,42.04,32.63
103.41,42.03,32.64
103.43,42.02,32.65
103.67,41.88,32.76
103.68,41.87,32.76
103.7,41.86,32.77
103.71,41.85,32.78
103.73,41.84,32.78
103.75,41.83,32.79
103.76,41.83,32.8
103.78,41.82,32.8
103.79,41.81,32.81
103.81,41.8,32.82
103.83,41.79,32.83
103.84,41.78,32.83
103.86,41.77,32.84
104.09,41.63,32.94
104.11,41.63,32.95
104.12,41.62,32.95
104.14,41.61,32.96
104.16,41.59,32.97
104.17,41.58,32.98
104.19,41.57,32.98
104.21,41.56,32.99
104.22,41.55,33
104.24,41.54,33
104.26,41.54,33.01
104.27,41.53,33.02
104.5,41.39,33.13
104.53,41.38,33.14
104.55,41.37,33.14
104.57,41.36,33.15
104.58,41.35,33.16
104.6,41.34,33.16
104.61,41.33,33.17
104.63,41.32,33.18
104.65,41.31,33.18
104.66,41.31,33.19
104.68,41.3,33.2
104.7,41.28,33.21
104.71,41.27,33.21
104.94,41.14,33.31
104.96,41.13,33.32
104.98,41.12,33.33
104.99,41.12,33.33
105.01,41.11,33.34
105.02,41.1,33.35
105.04,41.09,33.35
105.06,41.08,33.36
105.07,41.07,33.37
105.09,41.05,33.38
105.1,41.05,33.38
105.12,41.04,33.39
105.14,41.03,33.4
105.37,40.89,33.5
105.39,40.88,33.51
105.4,40.88,33.51
105.42,40.86,33.52
105.44,40.85,33.53
105.45,40.85,33.53
105.47,40.84,33.54
105.49,40.82,33.55
105.5,40.81,33.56
105.52,40.81,33.57
105.53,40.8,33.57
105.55,40.79,33.58
105.79,40.66,33.68
105.8,40.65,33.69
105.82,40.64,33.69
105.83,40.62,33.7
105.85,40.62,33.71
105.87,40.61,33.71
105.88,40.59,33.72
105.9,40.59,33.73
105.92,40.58,33.74
105.93,40.57,33.74
105.95,40.56,33.75
105.97,40.55,33.76
105.98,40.54,33.76
106.2,40.4,33.87
106.22,40.39,33.88
106.24,40.38,33.88
106.25,40.37,33.89
106.27,40.35,33.9
106.29,40.35,33.91
106.3,40.34,33.91
106.32,40.33,33.92
106.33,40.32,33.92
106.35,40.31,33.93
106.37,40.3,33.94
106.38,40.29,33.94
82.43,58.12,24.87
106.66,40.14,34.06
106.66,40.13,34.06
106.68,40.12,34.07
106.7,40.11,34.08
106.71,40.1,34.08
106.73,40.09,34.09
106.74,40.08,34.1
106.76,40.07,34.1
106.77,40.07,34.11
106.79,40.06,34.12
106.81,40.04,34.13
106.83,40.03,34.14
106.84,40.02,34.14
107.06,39.89,34.23
107.07,39.88,34.23
107.09,39.86,34.25
107.11,39.86,34.26
107.13,39.85,34.26
107.14,39.84,34.27
107.16,39.83,34.28
107.18,39.82,34.28
107.19,39.81,34.29
107.21,39.8,34.29
107.23,39.79,34.31
107.24,39.78,34.31
107.26,39.77,34.32
107.48,39.64,34.41
107.49,39.63,34.42
107.51,39.62,34.43
107.52,39.61,34.43
107.54,39.6,34.44
107.56,39.6,34.45
107.57,39.59,34.45
107.59,39.58,34.46
107.61,39.56,34.47
107.62,39.56,34.47
107.64,39.55,34.48
107.66,39.54,34.49
107.88,39.4,34.59
107.89,39.38,34.6
107.91,39.38,34.6
107.93,39.37,34.61
107.94,39.36,34.61
107.96,39.35,34.62
107.96,39.34,34.63
107.98,39.33,34.63
108,39.32,34.64
108.01,39.31,34.64
108.03,39.31,34.65
108.04,39.3,34.65
108.06,39.28,34.67
108.28,39.16,34.75
108.3,39.14,34.77
108.31,39.13,34.77
108.33,39.12,34.78
108.35,39.11,34.78
108.36,39.1,34.8
108.38,39.09,34.8
108.4,39.08,34.81
108.41,39.07,34.82
108.42,39.06,34.82
108.44,39.05,34.83
108.46,39.04,34.84
108.47,39.03,34.85
108.7,38.9,34.94
108.72,38.89,34.95
108.73,38.88,34.96
108.75,38.87,34.96
108.76,38.86,34.97
108.78,38.85,34.97
108.8,38.84,34.98
108.8,38.83,34.99
108.83,38.82,35
108.84,38.82,35
108.85,38.81,35.01
108.87,38.8,35.01
109.09,38.67,35.1
109.1,38.66,35.1
109.12,38.65,35.11
109.14,38.65,35.12
109.15,38.63,35.13
109.16,38.63,35.13
109.17,38.62,35.13
109.19,38.61,35.15
109.21,38.6,35.16
109.22,38.59,35.16
109.24,38.58,35.17
109.26,38.57,35.17
109.27,38.56,35.18
109.5,38.43,35.28
109.51,38.42,35.28
109.52,38.41,35.29
109.54,38.4,35.29
109.55,38.39,35.3
109.57,38.38,35.31
109.59,38.38,35.31
109.6,38.37,35.32
109.62,38.36,35.32
109.64,38.34,35.33
109.64,38.34,35.33
109.66,38.33,35.34
22.79,17.21,40.17
109.89,38.19,35.44
109.9,38.18,35.44
109.92,38.17,35.45
109.93,38.17,35.45
109.95,38.15,35.46
109.97,38.15,35.47
109.98,38.14,35.47
110,38.13,35.48
110,38.12,35.48
110.02,38.11,35.49
110.04,38.1,35.5
110.06,38.09,35.51
110.27,37.96,35.59
110.27,37.95,35.59
110.29,37.94,35.6
110.31,37.94,35.61
110.32,37.93,35.61
110.34,37.92,35.62
110.36,37.91,35.63
110.37,37.9,35.63
110.39,37.89,35.64
110.39,37.89,35.64
110.41,37.87,35.65
110.43,37.86,35.66
110.44,37.85,35.66
110.66,37.72,35.75
110.67,37.71,35.76
110.69,37.7,35.76
110.71,37.69,35.77
110.72,37.69,35.78
110.74,37.67,35.79
110.76,37.66,35.8
110.76,37.65,35.8
110.78,37.64,35.81
110.8,37.63,35.81
110.81,37.63,35.82
110.83,37.62,35.82
111.04,37.49,35.91
111.06,37.47,35.92
111.07,37.47,35.92
111.09,37.46,35.93
111.11,37.44,35.94
111.11,37.43,35.94
111.13,37.43,35.95
111.14,37.42,35.95
111.16,37.41,35.96
111.18,37.4,35.97
111.19,37.39,35.97
111.21,37.38,35.98
111.23,37.37,35.99
111.44,37.24,36.07
111.45,37.24,36.08
111.46,37.23,36.08
111.48,37.22,36.09
111.5,37.21,36.1
111.51,37.2,36.1
111.53,37.19,36.11
111.54,37.18,36.12
111.55,37.17,36.12
111.57,37.16,36.13
111.59,37.15,36.14
111.6,37.14,36.14
111.62,37.13,36.15
111.83,37.01,36.23
111.85,37,36.24
111.85,36.99,36.24
111.87,36.98,36.25
111.89,36.97,36.26
111.9,36.96,36.26
111.92,36.95,36.27
111.94,36.94,36.27
111.95,36.94,36.28
111.96,36.93,36.28
111.97,36.92,36.29
111.99,36.91,36.29
112.21,36.78,36.39
112.22,36.78,36.39
112.23,36.77,36.4
112.24,36.76,36.4
112.26,36.75,36.41
112.28,36.74,36.41
112.29,36.73,36.42
112.31,36.72,36.43
112.33,36.71,36.43
112.33,36.7,36.44
112.35,36.69,36.44
112.37,36.68,36.45
112.39,36.68,36.46
112.6,36.55,36.54
112.61,36.54,36.55
